Gene	Mean	Std	Median	Max	Min	CV
ENSG00000118523	28.003266119272656	15.059257628163873	25.967053194018394	87.89608442928926	3.966251304819639	0.5377677084646415
ENSG00000168386	3.536582606534357	1.1549540860875867	3.3540870076682037	7.354686028625919	1.1284094323036329	0.32657255572882354
ENSG00000130518	0.17667165481539807	0.27452448467639334	0.11633983874223175	1.464879279468878	-0.1850599641111843	1.5537803568979711
ENSG00000156030	1.6579500894805448	0.2642788230228952	1.60863276483422	2.6776461571056145	1.1435469624778392	0.15939999080779824
ENSG00000136997	6.193324857816128	4.787794200803984	4.630990237974675	30.390265691145125	1.0961483480655814	0.7730559239440574
ENSG00000173530	0.8101607986402195	0.45444035080927486	0.6845752320928653	3.110220106299787	0.2630950990971941	0.5609191933009704
ENSG00000081041	12.968155635574508	12.506226285508315	8.41349859587295	68.64600253222609	1.0977133798029346	0.9643789751729426
ENSG00000122877	14.921349856712714	10.246417378748578	12.120252557652059	59.72086858139881	2.006883701009658	0.686694609415173
ENSG00000067082	5.013112471018945	1.9112741693815747	4.6047665226423184	11.057776279685044	1.7485314556261198	0.38125423434809835
ENSG00000103966	1.0506100360126196	0.22553547887371247	1.0129378543117675	1.9349935210212208	0.6278236844766238	0.21466892991083547
ENSG00000004799	2.7876205481968035	2.0518946541934318	2.138148387050344	16.002012027979653	0.3296117572545508	0.7360712327968686
ENSG00000163602	3.7831637674507794	0.7639942755191003	3.6649136027866422	7.01238971238404	2.3090593577066656	0.20194533015963034
ENSG00000168994	4.620137820699368	1.3942338472122109	4.390966042101791	10.235366093730452	1.7935800941755011	0.3017725625499924
ENSG00000279489	0.04653954267113849	0.08461779485693921	0.031796083919832796	0.3788718095443787	-0.1809381303958968	1.8178007774371472
ENSG00000128482	0.41323931213509013	0.11061940814234551	0.3917125369892206	0.8651206002880639	0.2352612643680292	0.26768201396590424
ENSG00000185739	0.7573875717868457	0.13666364050910848	0.7356094896020016	1.281500591731045	0.5062835738016873	0.18043844554015778
ENSG00000172987	0.4107746382352494	0.07932034375671052	0.39816642111654116	0.6708423626786263	0.2364374792447954	0.19309471770286868
ENSG00000234880	0.16178835048501397	0.09508456937082126	0.1527032062290127	0.4325611438776243	-0.0551684239487124	0.5876732926249958
ENSG00000250986	0.1034903690809856	0.049070747450533435	0.1034421383350286	0.2158427903299954	-0.0413028054553858	0.4741118112548681
ENSG00000120896	0.5798892826193444	0.07997645302055523	0.5780678532246308	0.8006225476311895	0.3752346676410014	0.13791438516583426
ENSG00000174403	0.4378318647297869	0.0683649997989663	0.43468458548375094	0.6459221181132595	0.2873924894139595	0.1561408474293741
ENSG00000111832	2.882046581061354	0.4979872730113993	2.884161723021752	4.253746339512032	1.4760356968747343	0.17278886066421678
ENSG00000112367	4.571532032914637	0.9516226971447315	4.558997996658865	9.06262032357923	2.248269959317648	0.20816229847459458
ENSG00000118496	1.8952675461117412	0.30161988529431427	1.8539272878516406	3.1842081037271206	1.1565411398141217	0.1591428579487489
ENSG00000079950	3.530505566380063	0.6872230825939986	3.4805775964984296	5.348757882467839	1.6675233345432692	0.19465233042397478
ENSG00000143013	0.8568237746901719	0.2814081452395299	0.7745550728365881	2.3703165334398832	0.3305832038876954	0.3284279326422282
ENSG00000157216	2.4431325597862106	0.5287876619663209	2.425621872325024	3.861318303173328	1.011983621009625	0.21643749761888348
ENSG00000171819	-0.1280917001676158	0.21698048989431962	-0.19190505703201022	1.763551878241692	-0.309307499088052	-1.6940787763620035
ENSG00000261340	-0.037406007274959664	0.1263737017869449	-0.06541700148852075	0.6683231417127807	-0.21297976670642	-3.379336752658208
ENSG00000119938	6.479033187100348	4.16184212103418	5.446023800747595	24.755337645839557	0.4657118981050267	0.6423544342659004
ENSG00000105784	0.8527701970327168	0.8088499995462546	0.5492173440435391	5.257024628289018	0.021003225676031	0.9484859080460368
ENSG00000184160	0.5528580144858498	0.13157388103346795	0.5374056811146289	1.210553163478026	0.2760914160416212	0.23798425227371423
ENSG00000250208	0.22552618918968972	0.1393322795285128	0.21275216910867206	0.9374840385411044	-0.0435500426642842	0.6177823613545488
ENSG00000115353	0.14752481754310337	0.07819213969322708	0.1341544925171999	0.6119712703377892	0.0003240829921038	0.5299910963077084
ENSG00000270571	0.12353693508814514	0.1582464870055935	0.09263024197537245	0.8825257935347852	-0.1142580563379093	1.280861292857583
ENSG00000064300	-0.006446366710475512	0.09293641548691053	-0.014780814046624551	0.4065193669883778	-0.2061881225056183	-14.439266696170654
ENSG00000188153	1.1221904597484	0.4964148641340174	1.0788786106091273	3.386956489512101	0.0010031390017784	0.4423584572807204
ENSG00000104332	0.2801281675343239	0.47371608515284674	0.12363747098846085	3.1436454822496525	-0.171966888887176	1.6910087237391696
ENSG00000138650	0.06690299680924512	0.1162957688438731	0.034915598048977994	0.743152667141261	-0.089950635248472	1.7380146517037323
ENSG00000145721	-0.08555749669362415	0.06659138856668415	-0.0969387866173437	0.5451861314471883	-0.1886683348198093	-0.7784142276561459
ENSG00000180875	0.2277343967314505	0.2728885317627895	0.17565722544742707	2.8099005915723017	-0.0821489589717749	1.198222813290865
ENSG00000180660	-0.11624315074246992	0.11050261642231074	-0.14223662316740993	0.3869162812742286	-0.2831603742689543	-0.9506979352830592
ENSG00000185652	0.6004821779453146	0.19598783291419375	0.5779999023764552	1.296927011646748	0.2514271421949194	0.32637866089246864
ENSG00000112936	5.007761548524691	3.1095555716990826	4.538676408463676	20.49824630899473	0.2655250707662363	0.6209459719893113
ENSG00000173641	0.16598357840439765	0.09342324002198815	0.16607381041052796	0.4824712569408739	-0.0748232896734797	0.5628123745509489
ENSG00000034971	0.3394385279406208	0.4178879633103067	0.20515826670971377	3.3841118643503534	0.0142465700481323	1.2310790264596676
ENSG00000108231	-0.19329732800369415	0.05399019873565738	-0.199741233678003	0.0653826290813753	-0.3388682005289176	-0.27932611668482227
ENSG00000106809	2.4001003232327704	2.922166109499471	1.3002244620717418	21.578115380270035	-0.0590151212746666	1.217513245625947
ENSG00000101605	0.43001938387098143	0.324467149499409	0.338985606559235	2.219239247224288	0.0265770796933245	0.7545232062485212
ENSG00000018625	0.6067142351622798	0.4748933808814053	0.5201756037565437	3.2732184388096157	-0.0030947489227905	0.7827170127041095
ENSG00000148053	0.12178294431152689	0.12833621791433486	0.0987514560772588	1.0672217307695675	-0.0426219856286123	1.0537245703336584
ENSG00000120885	4.888521679314402	2.7528801966565593	4.582513426668102	21.230954065331588	0.4151615489493511	0.5631302765828942
ENSG00000123570	0.9168632185110268	0.4216544021596552	0.8502978190051922	4.026291078053166	0.2601442791462803	0.45988299543137345
ENSG00000168702	-0.0811442550133452	0.08372731335696933	-0.09793606417387865	0.3687734563044079	-0.2276176221722286	-1.0319600930975161
ENSG00000158458	0.07583662610010368	0.04987090322817606	0.07248580326509296	0.2286653139118221	-0.0617949948949843	0.6575230276209728
ENSG00000272256	0.0972121346344265	0.32908328455926683	0.037110360868087056	2.276357884771847	-0.2850799759169506	3.3848596906114214
ENSG00000069869	2.2941747434366526	0.7811282668788756	2.1654150999587687	4.885422213965758	0.8723924149486565	0.3404818505194825
ENSG00000120162	1.939917587806836	0.6601962461406954	1.812892178830941	4.146566456245176	0.4893890049161265	0.34032004611423305
ENSG00000188921	1.236540203963292	0.2759357086821174	1.251559875671815	1.890859929835411	0.42726079860359	0.22314962045027392
ENSG00000114626	0.17325337341518493	0.04917227306084047	0.16817539746540155	0.3059979812704422	0.0526169264862172	0.28380073694519775
ENSG00000232934	0.2637204617506843	0.1014403584371885	0.25199650036812077	0.6261044437988251	0.0442335160243291	0.3846364874342214
ENSG00000141298	0.5869451322966225	0.09140850817043354	0.5691308831945414	0.8844975586015048	0.3933565253488123	0.15573338257180366
ENSG00000155966	0.117875716186694	0.09496705032951787	0.09667375490786059	0.6487164594964132	-0.0154100899165694	0.8055857265957468
ENSG00000106829	0.8706400904400947	0.18975398184375905	0.871842554634446	1.558145245516965	0.4707082584500525	0.21794516985330184
ENSG00000048740	4.0357566521476755	1.1341551171692783	4.076429386859924	6.9629825282446935	1.336899064952095	0.2810259400319208
ENSG00000163947	6.439760103296624	1.571607880029025	6.162406293840318	11.5869045447108	2.2604851450158803	0.24404720274478325
ENSG00000123146	5.051364815274382	2.0410776745176014	4.7573962492658435	14.733190312614784	0.7544576095294773	0.4040637943448142
ENSG00000186635	3.308536831883593	0.7454082527256609	3.349612073967023	5.589970673830894	1.6352474483666444	0.22529777893495664
ENSG00000176463	2.054538163578347	0.6721065107740397	2.0146969448165963	4.044063596192155	0.4884795309927873	0.3271310562043244
ENSG00000168477	0.12501165104848622	0.07233583391004902	0.1275180308985893	0.3297146045780446	-0.0658292047119971	0.5785864552532229
ENSG00000183134	-0.061326862185730656	0.07085182745225453	-0.07767223364827175	0.2134855468989746	-0.2303459635543445	-1.1555031507914115
ENSG00000115380	15.759483253188662	9.346487352107646	14.324709958328596	56.93985741188839	1.9657183976945565	0.593070297499353
ENSG00000186522	4.962666234557072	1.339709929980456	4.848121434257493	10.010654379802668	1.8117091307495388	0.2699571494613184
ENSG00000187720	0.6270273995286461	0.21069062319027052	0.5969032340485403	1.618072706037419	0.2473920979255293	0.33600965962899504
ENSG00000128917	0.8367042014350111	0.24019906896314264	0.7716575764529658	1.7895018993198737	0.4843092222147606	0.2870742107056244
ENSG00000145911	0.17647139787015778	0.11594475477663099	0.16689972006128875	0.8640513428429821	-0.0660349682138353	0.6569800340199863
ENSG00000125878	0.11863582531052079	0.08425018287391231	0.1155146983683183	0.4060750053877208	-0.1168511087248763	0.7100981653034321
ENSG00000183615	0.231654058551986	0.09179824814845863	0.22385451356474556	0.4899194277097051	0.028794971404997	0.39625589192489635
ENSG00000167100	0.1799298303559489	0.047895808870276474	0.176585787301428	0.3751284264661578	0.0597461762561362	0.26617680352110556
ENSG00000144935	1.3868020596443782	0.4527027669244758	1.3802274732107314	3.0598030376012773	0.4500777877271171	0.32643411468498684
ENSG00000164985	2.4423748627051807	0.586077589292738	2.351072436376265	4.728906463049745	1.17414508504672	0.23996119458568851
ENSG00000134294	34.760967611210155	10.53158176080466	33.908605760300354	67.3238450779382	9.08145590888968	0.30297139161610637
ENSG00000226711	-0.1079770807714774	0.08095833367593067	-0.12090247617230986	0.1365676114342445	-0.2616242718351389	-0.749842758528284
ENSG00000110108	7.416791413546499	1.791978486456707	7.140912452017362	13.231260929113834	3.365572512669897	0.24161068721399606
ENSG00000184014	5.780785312265219	1.4599036323714396	5.5889240024291205	9.602523378252863	1.992986291884537	0.2525437337789725
ENSG00000110651	71.33101696698641	17.084543546925904	70.86429970522963	130.65972440463375	20.902616561769847	0.2395106908363034
ENSG00000104490	2.272188111606396	1.2301252613111762	1.98868281729791	6.959311923227424	0.1852413625187639	0.5413811652371736
ENSG00000144868	1.0781291557035382	0.5800268299750415	1.010871231568351	3.519885327659903	0.004219647500775	0.5379888365120603
ENSG00000156427	0.6045169974804476	0.4434895885773936	0.5107425377820682	2.5301690847935263	-0.0643966595759698	0.7336141982504885
ENSG00000154678	0.296418518859441	0.23823800371163478	0.23847816082146855	1.6067568376473198	-0.0083683104135449	0.8036946128810275
ENSG00000235770	0.1834851795435127	0.24225141766556513	0.14154958997202285	0.9163936979859442	-0.2034834131611999	1.3202058946083615
ENSG00000169379	3.2142010798952656	0.9208490978295913	3.0354881502014925	6.652192054182891	1.3851821795946782	0.28649303824178124
ENSG00000147231	0.4504991631102971	0.2385321558310663	0.4404592964023656	1.2021444904548253	-0.0607077713230841	0.5294723734013531
ENSG00000055732	0.9747618829266399	0.5406859365730302	0.8273708499505191	3.002341289707465	0.1328719634812742	0.5546794547968322
ENSG00000124440	0.22529778348302942	0.08481333349194849	0.20535306972680561	0.5646405983742189	0.0667409037246771	0.37643321584732015
ENSG00000114019	11.590600534857765	3.966718090719588	10.885441219982141	28.619111763503632	2.6041282863782564	0.34223547403219395
ENSG00000160808	0.10455770241354383	0.07268082785781381	0.10566046756989965	0.3535516470342669	-0.110665622952719	0.6950600059124952
ENSG00000254369	-0.01212325244461024	0.09917169489839815	-0.01961508820410715	0.2736803927843914	-0.2254234266059288	-8.187041040536089
ENSG00000160013	0.5754868541791504	0.12074576146490794	0.5517165373901427	1.0165936244127092	0.3710954142127135	0.2098113318744922
ENSG00000117594	2.1338647295660857	1.0505083999997824	1.960139792136562	8.209037646793544	0.3566203191579058	0.49230087663740163
ENSG00000178031	0.10000167055195236	0.08669492516820633	0.07886586541855514	0.5731432013825188	-0.0547665134395924	0.8668480857258707
ENSG00000118495	4.1802186895352555	1.844631540107206	3.863372267438031	10.793206672023553	0.8172450901916132	0.4412752691557376
ENSG00000260977	-0.2901829909676465	0.06479959334878996	-0.29473864281951795	-0.0221067650154241	-0.4415307547630351	-0.22331366242151374
ENSG00000131480	-0.06965482118316817	0.07880419739658823	-0.08489030092104775	0.1953559089483794	-0.2118854072606684	-1.1315155392434793
ENSG00000153933	0.3475607856206878	0.10815442846793483	0.33792410153409314	0.6625610275688074	0.1080654584900842	0.31117237967740563
ENSG00000169918	0.06129369348550162	0.08942652903134682	0.0470630422849075	0.365727738931507	-0.1208638546772276	1.4587461855376833
ENSG00000260331	0.34903940122246	0.12760364470479668	0.35729577116384403	0.8225621629159936	-0.0477757732210306	0.36557474173539956
ENSG00000226491	0.31134336818993585	0.10696243895680649	0.3030588910475483	0.660243676066335	0.0186190932309212	0.3435403303283228
ENSG00000128881	0.4169413367114596	0.07200791124815865	0.4117494779880299	0.6932980264436989	0.2287515716654354	0.172700996274752
ENSG00000044459	0.42725260690390987	0.13606557351519352	0.41497425133330446	0.8123316384332194	0.0818173236481901	0.31845888527706867
ENSG00000266028	1.2442668504043597	0.27939831794421105	1.2013556446344889	2.113128364601143	0.5647921047292637	0.22454674605045766
ENSG00000165410	3.3650649443410274	1.153687922285923	3.0332197257700866	8.672022691533652	1.3823272344812043	0.3428416725832673
ENSG00000172059	1.2457467607873691	0.332177688543238	1.1803947260193337	2.4118670481265205	0.5694874646796948	0.2666473094902476
ENSG00000255302	7.418914725320797	1.4475693458467058	7.243020149163642	13.030062595122509	4.1320118966623705	0.1951184840717079
ENSG00000279631	0.037805592790979704	0.0902431893430184	0.03271625660248115	0.3283817445244203	-0.1769889512815842	2.386401552444907
ENSG00000130528	-0.0567947396163567	0.11551723281961222	-0.0726220487877432	0.3563161697630671	-0.2798959042168694	-2.0343006519015154
ENSG00000160951	0.06059047370009713	0.17492100428020002	0.05416777417303725	0.7948075003783505	-0.3552845100651866	2.8864626561478453
ENSG00000054803	0.221997968806713	0.36393007713426273	0.11314645724610065	2.669251449329128	-0.0493884058742157	1.6392658294671913
ENSG00000171408	0.5150810451983542	0.19465969814413467	0.46877628774341845	1.505177545478782	0.2068057756232204	0.3779131863361632
ENSG00000118004	0.6804358327306911	0.40270789927425016	0.5911045916616794	2.435156935341793	0.0175859229452068	0.5918294740055159
ENSG00000152465	1.2399864410791859	0.3533656398271877	1.1709822526668128	2.5463089821736324	0.4721230283323009	0.2849731080838012
ENSG00000168297	0.8468830303725474	0.1707434959685896	0.8137772653637055	1.3374982492504324	0.3961130745230766	0.2016116437910461
ENSG00000143196	2.366153409076344	1.7815342089768906	1.860134431309561	12.626860977874104	0.0695543369712682	0.7529210375509655
ENSG00000099864	0.9140819671307143	0.2513015639987773	0.8724964257884568	1.7066026995313823	0.4744144060993759	0.274919344043247
ENSG00000134817	1.9437492269185666	1.0302009377654235	1.6252115683656676	5.852562538153342	0.5269089335204593	0.5300043974060495
ENSG00000005102	0.9060351407372805	0.8152790120953101	0.6609099322514788	4.573821960508623	-0.037633583807596	0.8998216263616724
ENSG00000164128	1.9038347706584418	2.533341471639192	0.8704919986972399	18.60898033608688	-0.2179770855226986	1.3306449720493967
ENSG00000151422	1.1103094910951516	0.24219355902046003	1.08538002984954	1.857087549651131	0.585267196040181	0.2181296113081605
ENSG00000182197	2.213844187893161	0.6249388557970963	2.112402492010132	5.357369821442204	1.0784924465815715	0.2822854636112355
ENSG00000117758	11.280198110595329	2.2839404180260505	10.871274441915553	19.47245446302144	6.026120621200405	0.20247325187917234
ENSG00000033327	2.4280303423567595	0.6405917808899786	2.3169010657879774	5.220661173018812	1.181935137540835	0.2638307814392379
ENSG00000184226	0.5436078072094757	0.3773570940053106	0.4146517860046047	2.1356645472780764	-0.005190869151474	0.6941588170968455
ENSG00000171794	-0.29365504391148967	0.06253783025019752	-0.30180341063690225	-0.1187744114892902	-0.4053782005477573	-0.2129708351864697
ENSG00000110675	0.10861660582645938	0.11470974673669256	0.08396968349832255	0.5630687942354176	-0.068844832355987	1.0560004693504972
ENSG00000280639	-0.13862609493360736	0.058426614924025615	-0.14734088537481405	0.1117272343339622	-0.2476377530172521	-0.4214995015694973
ENSG00000131446	1.8070469059661767	0.4027461908508187	1.7291180295343214	3.4285621906941577	1.0593529838769442	0.22287410513809078
ENSG00000113749	0.3505385962124416	0.12525423873354669	0.3342091902933984	0.8225621629159936	0.1095950725013681	0.357309200740999
ENSG00000166793	0.35265207684950084	0.14813704498336355	0.32545712146222433	0.9849677180105958	0.0877666238425422	0.4200537985448923
ENSG00000065882	0.7231421808510853	0.18842180857622692	0.6964836581142564	1.284148144679537	0.2873007599962337	0.26055623361941793
ENSG00000205436	0.09581114809451804	0.07445514769387646	0.087768014040185	0.4001604507763248	-0.0780838898136513	0.7770220788884084
ENSG00000137509	2.513716302521911	0.45942694989565597	2.479804258898198	4.285645514353298	1.362767756708991	0.18276729230017327
ENSG00000197872	1.5085075676862163	0.5463386138551772	1.4437919526839469	3.6512480936854663	0.4078777882857123	0.36216920873726277
ENSG00000125910	0.9871589285512408	0.2575606072046346	0.9463971378295019	1.892958568581537	0.5144214757865622	0.2609083407665879
ENSG00000101347	6.201014860405161	1.836836221312793	6.177675363179171	12.70762593772503	2.5493688344161587	0.296214942314032
ENSG00000147251	3.171294817789065	0.9597543266162624	3.0933837705267826	5.981671364446195	1.0685034846288015	0.30263704744893405
ENSG00000026025	83.25560490175894	24.451516272097024	82.87656976481728	141.03666781744926	26.98861103909244	0.2936920987365194
ENSG00000136111	3.210562786027331	0.81537290186879	3.2202564639670483	5.278017182278106	1.49770596461807	0.2539649328049368
ENSG00000068305	3.643383228724379	0.7422451286881805	3.591834616615845	6.017981147875688	2.185671136344542	0.20372358460688433
ENSG00000150510	0.26755665123091643	0.06807135248342897	0.2540477487023095	0.5634926755953699	0.1436067075156787	0.2544089563115313
ENSG00000010810	2.421054506667762	1.0166737908035801	2.2430715208892185	5.827306725810118	0.6679892644252541	0.4199284190915184
ENSG00000058272	3.6925621605591266	0.6412741344968466	3.6352396915173295	5.918319942171055	2.2642492600805126	0.1736659722852228
ENSG00000174839	11.131988330729198	2.7144025818302238	10.63905700385135	20.544516101838937	5.931574811368255	0.24383785383234222
ENSG00000136051	6.725038462772329	1.1631019134197127	6.720700707713931	10.515791093824603	4.354444052071575	0.1729507110407107
ENSG00000169282	0.33507025669015394	0.13155022268481056	0.3113406817871151	0.8895422793122206	0.0866301190638031	0.39259317748002687
ENSG00000274736	0.464341685356079	0.37554709463299757	0.36188497706372036	3.62982739393669	0.0347376241827182	0.8087557480167572
ENSG00000092051	0.4503716233737618	0.12943507391337208	0.42137781450171796	1.1016132092789916	0.2164908438451041	0.2873897761276036
ENSG00000134030	0.6147275967489468	0.1298719978893556	0.5955186960885508	0.9971812510204596	0.3427308300453276	0.2112641207828942
ENSG00000185963	2.715557274004909	0.6014941191590353	2.6464954407639207	4.931548731655462	1.2427951079027877	0.22149851521518518
ENSG00000070614	0.4487244005015115	0.08061557272476355	0.4414443493538599	0.7282329857548936	0.2762658184293849	0.17965097535349756
ENSG00000260257	1.1544985000444246	0.2933410901938889	1.1069030446353043	2.3703165334398832	0.5188664888642995	0.2540830926602977
ENSG00000102271	0.12090751651104784	0.11295705693943218	0.10154036284678256	0.752195714706543	-0.0642639542500156	0.9341662002222124
ENSG00000126950	0.3838969971002657	0.28619749186363996	0.307520134147668	1.5058755164924351	-0.1538935356791426	0.745486521541292
ENSG00000105996	0.26617844116160155	0.1911845728245419	0.2235683000647261	1.0902473941251591	-0.1080539585998536	0.7182301830622119
ENSG00000182263	0.7169504539861847	0.3189511746907299	0.6862404656912132	2.4172324524885846	-0.0716585210366962	0.4448657843224305
ENSG00000057704	2.1390737377753313	0.9482987567666035	1.9526694048910962	6.435593636432603	0.6181147065670631	0.44332007205704055
ENSG00000116396	0.1945357775934981	0.08122809571889668	0.1868903237541331	0.4194854285444115	-0.0204953710718447	0.417526901501929
ENSG00000116833	0.28770447749604733	0.25470583609751846	0.2129968547200736	1.387038034243829	-0.0785704029453953	0.8852729216624757
ENSG00000100242	5.5939195358949885	1.1762751188001466	5.377519484140631	12.16006798442905	3.413578266277101	0.21027707110936125
ENSG00000130584	0.8321923328877137	0.25374609067550075	0.7808868188487565	1.937179086210019	0.4250476112693562	0.3049091316471206
ENSG00000036448	0.5902306790758913	0.4820045651037908	0.49299708300989964	3.5616705917836264	-0.1522822827234128	0.8166237641540396
ENSG00000102174	0.45582269143975646	0.3842715473427344	0.3684196384118963	2.097681567133844	-0.1307002594731558	0.8430100661034319
ENSG00000133687	0.9308575972516171	0.563405801666191	0.726941925606644	3.8355195142963687	0.2485185835542223	0.6052480538904185
ENSG00000125895	0.6111370219827299	0.28972124163192353	0.5395182164137567	1.9428264148827572	0.2023234665398926	0.47406144709989384
ENSG00000101333	1.6844075088018675	1.2854368149491915	1.354899979075284	6.95242427711137	0.1042852939369577	0.7631343228339673
ENSG00000148468	3.8234570121171894	1.9548724116575087	3.3379078359633625	10.218410973546508	0.9343327277063858	0.5112826671348804
ENSG00000100427	-0.05359327788317572	0.15566376399150741	-0.0643306063229636	0.6945136732226307	-0.3299891914041021	-2.9050810279074644
ENSG00000140470	0.24294730331036105	0.19307173114572587	0.22104766309665455	1.1093488095839978	-0.1609863093965832	0.794673502360578
ENSG00000107438	34.815688720886435	11.07190567858348	32.574964125500365	70.04412896938598	10.136124320821208	0.31801474867259477
ENSG00000172201	4.018582513551221	2.242912668674598	3.492793126493482	13.165315372563178	0.4737794335108187	0.5581338891940902
ENSG00000149596	-0.0131770577577446	0.07407827284485394	-0.03222968422441995	0.1882991342175818	-0.1314753265497623	-5.626030826915951
ENSG00000150764	1.3353492695391997	0.35524586506068045	1.2783374605602096	2.49156100166494	0.6137173932618821	0.2660301786673988
ENSG00000109458	1.2908722927086624	0.3154316943967698	1.2468741746048062	2.362978021647682	0.5440633757815478	0.2443535682365729
ENSG00000114166	6.281535927602308	1.9129029491011182	6.028579195052833	10.671388462033384	1.2616640501044698	0.3045274158858664
ENSG00000272463	0.5437524564635169	0.3308292724122177	0.46307360996522473	1.6978460725277205	0.0965234795791216	0.6084077127425114
ENSG00000035403	2.8747138022592527	0.49560871927659367	2.8145471492779492	4.326773995201096	1.883074268776341	0.1724022039568092
ENSG00000165633	0.6126023312732415	0.19353421538875085	0.5675752205930633	1.2159505156965702	0.217041860543939	0.31591629079113237
ENSG00000134318	3.8023165778616717	0.6013739658505561	3.766356545178593	5.519212753551085	2.4311672056496776	0.15815947250610782
ENSG00000137672	1.1235517788230813	0.7726999839262577	0.9012467833311106	5.209799923528292	0.0492899667644261	0.6877236289896337
ENSG00000024422	2.723978815189543	0.7599914068854104	2.6267860645598824	4.913915859147616	0.941366687731479	0.27899945941317233
ENSG00000166313	0.4492137017594668	0.12072289171259482	0.4437858696215552	0.7571064327065538	0.105739617296076	0.2687366922977606
ENSG00000148175	28.62565674804429	9.814371582124371	28.333579907287586	54.27451714512319	8.288998016519127	0.3428521567203283
ENSG00000162267	0.486154433303298	0.39740926545942007	0.42522758564420127	2.0452150573252483	-0.2088000219688631	0.8174379659144929
ENSG00000165801	1.5462693038575366	0.42366646067680386	1.5118527456250859	2.803671651028006	0.6395599013957607	0.27399090165655965
ENSG00000120693	0.6996415822217114	0.2793327126909661	0.6449424361703571	1.7308606852325925	0.2555485999728634	0.39924545272084994
ENSG00000136895	0.9096839870311373	0.3017187448210074	0.8897654777163851	2.178118999672468	0.265702257436692	0.3316705937627354
ENSG00000172005	3.062749212299782	2.5687737028211575	2.296306024326512	22.437765268129347	0.2951875475147916	0.8387122606652131
ENSG00000163687	0.4427342417956351	0.3272079762817443	0.3517144979628055	2.907414343029108	0.04829660213813	0.7390451312357873
ENSG00000225670	-0.024782331944139896	0.08802539313973762	-0.04546827272988665	0.3244612878744415	-0.2091485534688442	-3.5533753276933933
ENSG00000121964	0.6965742225757168	0.13130241171065177	0.6722791808440998	1.212568201928158	0.4300856722601497	0.18849466791702932
ENSG00000151914	2.321255726226261	0.7492978636399878	2.293689669121517	4.922929683355933	0.7054618926024421	0.32279710813554285
ENSG00000275832	0.4917541786623374	0.10085058333746075	0.4779277425503521	0.8573976081968644	0.2270772831242679	0.20507915727369055
ENSG00000138190	1.146141665736862	0.27220723598212304	1.0972008072714277	2.13811541559485	0.6208103711643314	0.2374966979672108
ENSG00000146006	0.31455931223627653	0.1897834767343382	0.27855205653280085	1.374421315622405	0.0146554457353833	0.6033121139031824
ENSG00000080546	5.834504632713362	2.6794932340457667	5.319472027794062	18.000822734817028	1.5882559397647478	0.45924869551653846
ENSG00000270091	0.4360646396786036	0.17912204131879633	0.40879535950997326	1.0163472394372766	0.0860597532592757	0.41076005119401837
ENSG00000160360	0.8913087150263866	0.2011157312324214	0.8691785187656478	1.4736251871081911	0.4609986926220353	0.22563840278667052
ENSG00000168546	0.32435142610033546	0.1035838948350434	0.31545950934159034	0.7184017079419462	0.1491123784608142	0.31934714334065595
ENSG00000127528	3.8844440635822224	2.9157775278938134	2.9014898556353255	15.752975084709115	0.7353275508493945	0.7506273674928978
ENSG00000124615	0.5287378539958546	0.18975973433584462	0.49602456920400606	1.210553163478026	0.124915489158516	0.3588851149026741
ENSG00000010319	1.147299494636912	1.1503801985614366	0.8026251453568921	9.691197770136526	0.2937853520750161	1.0026764390418441
ENSG00000092295	0.12436367024534895	0.14691550000597206	0.08631366318866965	0.6806064334894073	-0.1386274351863381	1.1812427800526863
ENSG00000111727	2.2378392083308976	0.3414712655860299	2.2149043078448143	3.327631568955028	1.2642792357632648	0.15258904143980132
ENSG00000166402	0.43814789516777136	0.1269171260229427	0.4258611324826394	0.8392102823643736	0.187123691233491	0.28966070775546776
ENSG00000126947	10.177742722210688	3.788480643209441	9.78274369921646	20.4193064583632	2.46419131715341	0.37223154723949253
ENSG00000082175	0.5968106911821571	0.35074246965311906	0.5114825254450057	2.0475179255388767	-0.0526896459770614	0.5876848353872974
ENSG00000007237	1.2113414416553008	0.3988587784390569	1.1657114398096038	2.80579497271676	0.3999345953056716	0.32926759710131687
ENSG00000260025	1.8451197927127982	0.9200905318526246	1.6721033892506734	4.917359981382997	0.0345997196991191	0.49865897536663983
ENSG00000271614	1.2745290009337251	0.5442049759853045	1.1623264405526088	4.210236663656605	0.4552522272535685	0.4269818150614621
ENSG00000235904	0.05311790242387565	0.14665626645870128	0.02914294857957925	0.4843092222147606	-0.209506809273782	2.7604377317331092
ENSG00000240563	0.261461964076674	0.14556157267159633	0.22580613580074593	0.8822911507120885	0.0128871619649137	0.5567004982182788
ENSG00000232377	-0.03401860342113543	0.06944911658465946	-0.0432836829262751	0.217848578749514	-0.1689152613808668	-2.042104338265732
ENSG00000248441	-0.06460178431736693	0.05333023411932049	-0.06726471021460576	0.1148795458687906	-0.1896694162000476	-0.8256504241667383
ENSG00000150045	1.1490027214972107	1.1108702054006547	0.8157179845074842	8.043698878622733	0.1065441840102749	0.9668040959138774
ENSG00000137962	1.62687998628703	0.5229558788325568	1.5382921943953114	3.7438515031721087	0.6540402543588685	0.32144513964713306
